18,Acque di Italia,Zagara di Sicilia Acque di Italia for women and men,woody,130,citrus,100,aromatic,95,white floral,50,fresh spicy,44,,,100,1,1,1,1,1,1,1,1
19,Adam Levine,Adam Levine for Men Adam Levine for men,citrus,130,fruity,71,tropical,65,fresh spicy,65,fresh,56,,,91,97,100,14,95,95,26,97,20
20,Adam Levine,Adam Levine for Women Adam Levine for women,warm spicy,130,balsamic,100,woody,71,powdery,56,vanilla,53,,,72,100,46,41,21,13,56,55,36
21,Addy van den Krommenacker,Red Carpet Addy van den Krommenacker for women,citrus,130,sweet,57,aromatic,57,woody,54,balsamic,50,,,1,1,33,100,100,33,66,66,100
22,Adidas,Adidas 3 Extreme Pour Elle Adidas for women,floral,130,vanilla,111,patchouli,111,warm spicy,63,fruity,63,balsamic,60,100,100,50,50,50,50,50,50,50
23,Adidas,Adidas 3 Extreme Pour Lui Adidas for men,woody,130,warm spicy,87,fresh spicy,73,cinnamon,73,musky,73,,,1,100,50,1,1,1,1,1,1
24,Adidas,Adidas 3 Frozen Adidas for men,woody,130,fresh spicy,111,aromatic,104,warm spicy,91,green,91,,,1,100,50,1,1,1,1,1,1
25,Adidas,Adidas 3 Man Adidas for men,woody,130,green,101,musky,73,citrus,73,balsamic,51,fresh,51,66,100,66,16,50,66,1,100,1
26,Adidas,Adidas 3 Women Adidas for women,floral,130,powdery,115,woody,99,musky,84,rose,84,fruity,80,100,85,14,42,71,85,57,100,42
27,Adidas,Adidas Active Bodies Adidas for men,woody,130,aromatic,90,balsamic,79,green,44,amber,41,fresh spicy,37,94,100,35,61,66,38,69,76,53
28,Adidas,Adidas Adrenaline Adidas for men,warm spicy,130,green,87,citrus,43,fresh,22,fresh spicy,9,,,44,100,44,11,66,55,11,66,11
29,Adidas,Adidas Adrenaline Adidas for women,,,,,,,,,,,,,83,66,1,1,83,66,1,100,1
30,Adidas,Adidas Blue Challenge Adidas for men,citrus,130,green,90,floral,70,fresh,65,fresh spicy,26,,,1,100,25,1,62,62,12,62,37
31,Adidas,Adidas Classic Blue Adidas for men,aromatic,130,woody,98,fresh spicy,96,musky,68,citrus,64,,,33,100,66,1,33,1,1,33,1
32,Adidas,Adidas Dare Adidas for men,citrus,130,fruity,128,fresh spicy,117,rum,112,woody,105,sweet,102,25,100,25,19,35,45,25,61,16
33,Adidas,Adidas Deep Energy Adidas for men,citrus,130,woody,90,musky,60,aromatic,57,fresh spicy,55,fruity,51,31,100,28,20,57,80,25,91,2
34,Adidas,Adidas Dynamic Pulse Adidas for men,woody,130,aromatic,104,green,101,citrus,94,fresh spicy,69,,,10,100,40,20,53,40,33,70,16
35,Adidas,Adidas Extreme Power Adidas for men,aromatic,130,balsamic,103,warm spicy,81,woody,81,citrus,76,green,70,66,100,26,16,53,63,56,90,46
36,Adidas,Adidas Floral Dream Adidas for women,white floral,130,rose,122,citrus,106,vanilla,102,aromatic,101,,,24,100,37,10,37,58,24,68,10
37,Adidas,Adidas Fresh Vibes Adidas for women,marine,130,ozonic,88,aromatic,78,aquatic,77,citrus,70,,,55,100,44,33,11,22,11,44,11
38,Adidas,Adidas Game Spirit Adidas for men,sweet,130,aromatic,98,caramel,92,fruity,76,woody,71,fresh spicy,69,42,100,34,23,23,57,23,76,3
39,Adidas,Adidas Get Ready! For Her Adidas for women,ozonic,130,aquatic,123,sweet,110,woody,77,fruity,74,citrus,74,24,100,5,1,43,67,8,62,2
40,Adidas,Adidas Get Ready! For Him Adidas for men,fruity,130,sweet,101,aromatic,97,marine,64,woody,37,,,6,100,6,3,53,43,13,66,10
41,Adidas,Adidas Ice Dive Adidas for men,fresh spicy,130,citrus,119,aromatic,104,green,88,floral,34,sweet,33,24,100,23,7,42,77,10,82,8
42,Adidas,Adidas Moves 0:01 Moment of Truth Adidas for men,green,130,warm spicy,111,aromatic,104,woody,102,citrus,94,musky,87,11,100,23,23,32,35,20,64,26
43,Adidas,Adidas Moves Pulse Her Adidas for women,fruity,130,citrus,118,white floral,93,sweet,82,floral,78,,,88,100,44,1,66,33,22,83,11
